age,qx
0,0.002219
1,0.00094
2,0.000486
3,0.00036
4,0.00029
5,0.000234
6,0.000193
7,0.000162
8,0.000143
9,0.000134
10,0.000132
11,0.000143
12,0.000155
13,0.000167
14,0.00018
15,0.000193
16,0.000205
17,0.000218
18,0.000231
19,0.000245
20,0.00026
21,0.000275
22,0.000292
23,0.000309
24,0.000327
25,0.000347
26,0.000368
27,0.00039
28,0.000414
29,0.00044
30,0.000469
31,0.000499
32,0.000533
33,0.000569
34,0.000608
35,0.000651
36,0.000698
37,0.00075
38,0.000807
39,0.000869
40,0.000938
41,0.001013
42,0.001094
43,0.001186
44,0.001286
45,0.001397
46,0.001519
47,0.001654
48,0.001802
49,0.001967
50,0.002151
51,0.002324
52,0.00252
53,0.002738
54,0.002982
55,0.003256
56,0.003574
57,0.003948
58,0.004388
59,0.004901
60,0.005489
61,0.006156
62,0.006898
63,0.007712
64,0.008608
65,0.009563
66,0.010565
67,0.011621
68,0.012877
69,0.014461
70,0.016477
71,0.019
72,0.021911
73,0.025112
74,0.028632
75,0.032385
76,0.036408
77,0.040769
78,0.045472
79,0.050616
80,0.056085
81,0.061853
82,0.067936
83,0.074351
84,0.081501
85,0.089179
86,0.097468
87,0.106452
88,0.116226
89,0.126893
90,0.138577
91,0.151192
92,0.165077
93,0.180401
94,0.197349
95,0.216129
96,0.23697
97,0.258059
98,0.280237
99,0.304679
100,0.33163
101,0.361361
102,0.394167
103,0.430366
104,0.471522
105,0.519196
106,0.57495
107,0.640345
108,0.716944
109,0.806309
110,1.0
